window_id,segment_id,object_A,object_B,null_object,baseline_config,branch,start_day,end_day,duration,null_metric,null_n,null_median,null_q025,null_q975
W045,SEG00171,P,Je,Je,C1_buffered_stage,dist,22,43,22,abs_mean_self_replicate_delta,1000,0.025956168038466454,0.0012664654838185337,0.08313388181941403
W045,SEG00172,P,Je,P,C1_buffered_stage,dist,44,55,12,abs_mean_self_replicate_delta,1000,0.03393830754299844,0.002157682165202348,0.12906187631277566
W045,SEG00172,P,Je,Je,C1_buffered_stage,dist,44,55,12,abs_mean_self_replicate_delta,1000,0.028548724417608203,0.0015760353444750704,0.09548050374838692
W045,SEG00173,P,Je,P,C1_buffered_stage,dist,56,74,19,abs_mean_self_replicate_delta,1000,0.018302361586053844,0.0007866615219172034,0.06390118516814068
W045,SEG00173,P,Je,Je,C1_buffered_stage,dist,56,74,19,abs_mean_self_replicate_delta,1000,0.015127641435968227,0.0005266953112280964,0.048825901104218035
W045,SEG00174,P,Je,P,C1_buffered_stage,pattern,4,18,15,abs_mean_self_replicate_delta,1000,0.048456560340376126,0.0028732884351867047,0.182335433721885
W045,SEG00174,P,Je,Je,C1_buffered_stage,pattern,4,18,15,abs_mean_self_replicate_delta,1000,0.07806377246460466,0.002953312109935512,0.2894415490493866
W045,SEG00175,P,Je,P,C1_buffered_stage,pattern,19,45,27,abs_mean_self_replicate_delta,1000,0.07872728402029144,0.0033475822659782633,0.24304663863360593
W045,SEG00175,P,Je,Je,C1_buffered_stage,pattern,19,45,27,abs_mean_self_replicate_delta,1000,0.09396825707594161,0.006029362853625911,0.3193941111653884
W045,SEG00176,P,Je,P,C1_buffered_stage,pattern,46,61,16,abs_mean_self_replicate_delta,1000,0.12438375945824105,0.00640242062359384,0.4395779728751523
W045,SEG00176,P,Je,Je,C1_buffered_stage,pattern,46,61,16,abs_mean_self_replicate_delta,1000,0.06047388571478514,0.003399663107388922,0.19039259786546867
W045,SEG00177,P,Je,P,C1_buffered_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.10770006295285163,0.0057929429201908425,0.36602535674056036
W045,SEG00177,P,Je,Je,C1_buffered_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.06773186521067956,0.00388009600482058,0.23908126244429628
W045,SEG00178,P,Je,P,C2_immediate_pre,dist,4,28,25,abs_mean_self_replicate_delta,1000,0.022520625197434384,0.0010700802690147828,0.0715070396892475
W045,SEG00178,P,Je,Je,C2_immediate_pre,dist,4,28,25,abs_mean_self_replicate_delta,1000,0.017190073751823545,0.0006868707448366859,0.06082274815924383
W045,SEG00179,P,Je,P,C2_immediate_pre,dist,29,29,1,abs_mean_self_replicate_delta,1000,0.018339340410013092,0.0008057647357303658,0.0618645478890619
W045,SEG00179,P,Je,Je,C2_immediate_pre,dist,29,29,1,abs_mean_self_replicate_delta,1000,0.01837747353436152,0.0011371610267346115,0.055840326943452166
W045,SEG00180,P,Je,P,C2_immediate_pre,dist,30,41,12,abs_mean_self_replicate_delta,1000,0.03416002275230558,0.0017083856368537262,0.11089709307345198
W045,SEG00180,P,Je,Je,C2_immediate_pre,dist,30,41,12,abs_mean_self_replicate_delta,1000,0.044734696231673345,0.0017656843365560651,0.13784858608460387
W045,SEG00181,P,Je,P,C2_immediate_pre,dist,42,58,17,abs_mean_self_replicate_delta,1000,0.03586436697098712,0.001376226350597786,0.13800467049401724
W045,SEG00181,P,Je,Je,C2_immediate_pre,dist,42,58,17,abs_mean_self_replicate_delta,1000,0.03391116558709591,0.002110283437914985,0.11953826818349979
W045,SEG00182,P,Je,P,C2_immediate_pre,dist,59,65,7,abs_mean_self_replicate_delta,1000,0.02645774976479725,0.0012808615272101313,0.09110950984302728
W045,SEG00182,P,Je,Je,C2_immediate_pre,dist,59,65,7,abs_mean_self_replicate_delta,1000,0.018841433020734287,0.0006383732014180836,0.06074345377893658
W045,SEG00183,P,Je,P,C2_immediate_pre,dist,66,68,3,abs_mean_self_replicate_delta,1000,0.02659354334124338,0.0009788801499345237,0.0876961104166491
W045,SEG00183,P,Je,Je,C2_immediate_pre,dist,66,68,3,abs_mean_self_replicate_delta,1000,0.025039305043115023,0.0009336221097660054,0.08313672429340149
W045,SEG00184,P,Je,P,C2_immediate_pre,dist,69,70,2,abs_mean_self_replicate_delta,1000,0.02815137738889406,0.0008348751066095964,0.09656921417739736
W045,SEG00184,P,Je,Je,C2_immediate_pre,dist,69,70,2,abs_mean_self_replicate_delta,1000,0.025879485762386772,0.0012035722764840385,0.08760188908792116
W045,SEG00185,P,Je,P,C2_immediate_pre,dist,71,74,4,abs_mean_self_replicate_delta,1000,0.029915388130884665,0.0015401935433863223,0.10451692735175312
W045,SEG00185,P,Je,Je,C2_immediate_pre,dist,71,74,4,abs_mean_self_replicate_delta,1000,0.023593977900565832,0.001290876951355544,0.08017289013708467
W045,SEG00186,P,Je,P,C2_immediate_pre,pattern,4,30,27,abs_mean_self_replicate_delta,1000,0.1215283429344525,0.004025085428146623,0.4443086264948954
W045,SEG00186,P,Je,Je,C2_immediate_pre,pattern,4,30,27,abs_mean_self_replicate_delta,1000,0.3040614413235124,0.018262606424130287,1.5351796687753008
W045,SEG00187,P,Je,P,C2_immediate_pre,pattern,31,44,14,abs_mean_self_replicate_delta,1000,0.1404176564763193,0.0067640646483854,0.5067063320244921
W045,SEG00187,P,Je,Je,C2_immediate_pre,pattern,31,44,14,abs_mean_self_replicate_delta,1000,0.23458385836895312,0.01551741384566399,0.9072878745267624
W045,SEG00188,P,Je,P,C2_immediate_pre,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.15122023417754177,0.005123781797908587,0.540349903414153
W045,SEG00188,P,Je,Je,C2_immediate_pre,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.10921750350242843,0.005792770483858385,0.3850570689572698
W045,SEG00189,P,Je,P,C2_immediate_pre,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.12389328124841661,0.005026958303834515,0.45506152568962577
W045,SEG00189,P,Je,Je,C2_immediate_pre,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.13492217310354265,0.004481566300374304,0.5909437195641009
W045,SEG00190,P,Jw,P,C0_full_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.01297612661561819,0.0007762716021707814,0.042873785992737556
W045,SEG00190,P,Jw,Jw,C0_full_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.01329095455700414,0.00047155272192049764,0.03966264035689663
W045,SEG00191,P,Jw,P,C0_full_stage,dist,16,22,7,abs_mean_self_replicate_delta,1000,0.01659131799688044,0.0007958145938658993,0.057179946723287516
W045,SEG00191,P,Jw,Jw,C0_full_stage,dist,16,22,7,abs_mean_self_replicate_delta,1000,0.015880349662045462,0.000523156417007668,0.054250677002205275
W045,SEG00192,P,Jw,P,C0_full_stage,dist,23,38,16,abs_mean_self_replicate_delta,1000,0.020296254522213657,0.00086943513312277,0.06664709896410699
W045,SEG00192,P,Jw,Jw,C0_full_stage,dist,23,38,16,abs_mean_self_replicate_delta,1000,0.02034971933996437,0.001199048057745013,0.062292040278792045
W045,SEG00193,P,Jw,P,C0_full_stage,dist,39,55,17,abs_mean_self_replicate_delta,1000,0.03201123448071934,0.0014618804926802168,0.1288791303956213
W045,SEG00193,P,Jw,Jw,C0_full_stage,dist,39,55,17,abs_mean_self_replicate_delta,1000,0.02448254469987604,0.0012233280916412522,0.08585138967236747
W045,SEG00194,P,Jw,P,C0_full_stage,dist,56,65,10,abs_mean_self_replicate_delta,1000,0.02913602389084327,0.001739518105846869,0.09944827214405311
W045,SEG00194,P,Jw,Jw,C0_full_stage,dist,56,65,10,abs_mean_self_replicate_delta,1000,0.013815991249150922,0.0008135411337926738,0.0468574420377336
W045,SEG00195,P,Jw,P,C0_full_stage,dist,66,67,2,abs_mean_self_replicate_delta,1000,0.025573769945684527,0.0010337737848595209,0.08668643053601366
W045,SEG00195,P,Jw,Jw,C0_full_stage,dist,66,67,2,abs_mean_self_replicate_delta,1000,0.013880340591773538,0.0004938677246029533,0.04264047277518877
W045,SEG00196,P,Jw,P,C0_full_stage,dist,68,70,3,abs_mean_self_replicate_delta,1000,0.023177146012187715,0.0008663161647859223,0.08476428589094274
W045,SEG00196,P,Jw,Jw,C0_full_stage,dist,68,70,3,abs_mean_self_replicate_delta,1000,0.013360412710276066,0.0005627323093627901,0.0428331784523532
W045,SEG00197,P,Jw,P,C0_full_stage,dist,71,74,4,abs_mean_self_replicate_delta,1000,0.024667962734439414,0.0010748169138605338,0.08643305521589563
W045,SEG00197,P,Jw,Jw,C0_full_stage,dist,71,74,4,abs_mean_self_replicate_delta,1000,0.014044315787742262,0.0005287248970702381,0.048453259582752255
W045,SEG00198,P,Jw,P,C0_full_stage,pattern,4,10,7,abs_mean_self_replicate_delta,1000,0.06711715548543012,0.0030770189581891955,0.2464208203286119
W045,SEG00198,P,Jw,Jw,C0_full_stage,pattern,4,10,7,abs_mean_self_replicate_delta,1000,0.040227422566054924,0.0025266710498614087,0.1388647449714473
W045,SEG00199,P,Jw,P,C0_full_stage,pattern,11,18,8,abs_mean_self_replicate_delta,1000,0.07151743194766622,0.0033801094396737567,0.24618521421478215
W045,SEG00199,P,Jw,Jw,C0_full_stage,pattern,11,18,8,abs_mean_self_replicate_delta,1000,0.04051127700894894,0.0018301537330345143,0.13502378303330295
W045,SEG00200,P,Jw,P,C0_full_stage,pattern,19,22,4,abs_mean_self_replicate_delta,1000,0.07114695758936633,0.0032026603244244105,0.2294094415293295
W045,SEG00200,P,Jw,Jw,C0_full_stage,pattern,19,22,4,abs_mean_self_replicate_delta,1000,0.051132843289196914,0.002982122136548572,0.16861188992708845
W045,SEG00201,P,Jw,P,C0_full_stage,pattern,23,32,10,abs_mean_self_replicate_delta,1000,0.075424723740634,0.002844568794537364,0.276209685714096
W045,SEG00201,P,Jw,Jw,C0_full_stage,pattern,23,32,10,abs_mean_self_replicate_delta,1000,0.04048771363433333,0.00208354463530914,0.1600380822480647
W045,SEG00202,P,Jw,P,C0_full_stage,pattern,33,42,10,abs_mean_self_replicate_delta,1000,0.11656669449184817,0.006565335647461863,0.3839766270608891
W045,SEG00202,P,Jw,Jw,C0_full_stage,pattern,33,42,10,abs_mean_self_replicate_delta,1000,0.10854010605121425,0.005110855072353346,0.3320465461710097
W045,SEG00203,P,Jw,P,C0_full_stage,pattern,43,58,16,abs_mean_self_replicate_delta,1000,0.1395647257201248,0.004561976680318789,0.4644587494429818
W045,SEG00203,P,Jw,Jw,C0_full_stage,pattern,43,58,16,abs_mean_self_replicate_delta,1000,0.029296258969836262,0.0015370421092284123,0.09701811696281695
W045,SEG00204,P,Jw,P,C0_full_stage,pattern,59,74,16,abs_mean_self_replicate_delta,1000,0.07238634345432349,0.0024003199706081387,0.23660889536153915
W045,SEG00204,P,Jw,Jw,C0_full_stage,pattern,59,74,16,abs_mean_self_replicate_delta,1000,0.01093071563728763,0.0006799772616446807,0.03559395208608675
W045,SEG00205,P,Jw,P,C1_buffered_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.0138549318572724,0.0006707264602535076,0.04573650304223171
W045,SEG00205,P,Jw,Jw,C1_buffered_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.01540127060409948,0.0007080557321247286,0.046960619009012064
W045,SEG00206,P,Jw,P,C1_buffered_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.019900148622977752,0.0007087522865118455,0.06821479881483211
W045,SEG00206,P,Jw,Jw,C1_buffered_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.016854872615045945,0.0008006447336521486,0.055251748947940875
W045,SEG00207,P,Jw,P,C1_buffered_stage,dist,18,18,1,abs_mean_self_replicate_delta,1000,0.018198165129607695,0.0012383443861388164,0.06193933925547931
W045,SEG00207,P,Jw,Jw,C1_buffered_stage,dist,18,18,1,abs_mean_self_replicate_delta,1000,0.02249008586717579,0.001166194053283836,0.07823170718826651
W045,SEG00208,P,Jw,P,C1_buffered_stage,dist,19,21,3,abs_mean_self_replicate_delta,1000,0.023450272366047166,0.001175402845721226,0.07675308605092725
W045,SEG00208,P,Jw,Jw,C1_buffered_stage,dist,19,21,3,abs_mean_self_replicate_delta,1000,0.02491462480007338,0.0010465323468293556,0.07895077034826553
W045,SEG00209,P,Jw,P,C1_buffered_stage,dist,22,38,17,abs_mean_self_replicate_delta,1000,0.023191655401198715,0.0011779897959385446,0.07497180034057031
W045,SEG00209,P,Jw,Jw,C1_buffered_stage,dist,22,38,17,abs_mean_self_replicate_delta,1000,0.020382928260679237,0.0012519665336213242,0.06259287838156546
W045,SEG00210,P,Jw,P,C1_buffered_stage,dist,39,57,19,abs_mean_self_replicate_delta,1000,0.03105779775891181,0.0015397217938830099,0.12344883666554757
W045,SEG00210,P,Jw,Jw,C1_buffered_stage,dist,39,57,19,abs_mean_self_replicate_delta,1000,0.021684375347384263,0.0009687235667110704,0.08245167352090844
W045,SEG00211,P,Jw,P,C1_buffered_stage,dist,58,72,15,abs_mean_self_replicate_delta,1000,0.019020678198492062,0.0009476414516259766,0.06616860075869536
W045,SEG00211,P,Jw,Jw,C1_buffered_stage,dist,58,72,15,abs_mean_self_replicate_delta,1000,0.011693772159742618,0.0005724249942254738,0.03685887988465703
W045,SEG00212,P,Jw,P,C1_buffered_stage,dist,73,74,2,abs_mean_self_replicate_delta,1000,0.03221180413616487,0.0012526800998131486,0.10813724828288263
W045,SEG00212,P,Jw,Jw,C1_buffered_stage,dist,73,74,2,abs_mean_self_replicate_delta,1000,0.01708576957141411,0.0008442796130891703,0.057823745573591906
W045,SEG00213,P,Jw,P,C1_buffered_stage,pattern,4,12,9,abs_mean_self_replicate_delta,1000,0.05607559971737293,0.003334537193105871,0.20962503101314706
W045,SEG00213,P,Jw,Jw,C1_buffered_stage,pattern,4,12,9,abs_mean_self_replicate_delta,1000,0.028466275624045023,0.0018480847642396885,0.10716071471371559
W045,SEG00214,P,Jw,P,C1_buffered_stage,pattern,13,17,5,abs_mean_self_replicate_delta,1000,0.06926473070702371,0.0026756322550567837,0.23006293478977177
W045,SEG00214,P,Jw,Jw,C1_buffered_stage,pattern,13,17,5,abs_mean_self_replicate_delta,1000,0.028557281477258653,0.0010358562204401177,0.1039140986170066
W045,SEG00215,P,Jw,P,C1_buffered_stage,pattern,18,23,6,abs_mean_self_replicate_delta,1000,0.058719164451979375,0.003607914064612627,0.19319720665198126
W045,SEG00215,P,Jw,Jw,C1_buffered_stage,pattern,18,23,6,abs_mean_self_replicate_delta,1000,0.03435152088767109,0.0015847202771464778,0.12645060152118465
W045,SEG00216,P,Jw,P,C1_buffered_stage,pattern,24,32,9,abs_mean_self_replicate_delta,1000,0.08020125286202334,0.004088080246399293,0.29170747262233343
W045,SEG00216,P,Jw,Jw,C1_buffered_stage,pattern,24,32,9,abs_mean_self_replicate_delta,1000,0.03330777461046837,0.0010890410437749364,0.14085422080530471
W045,SEG00217,P,Jw,P,C1_buffered_stage,pattern,33,42,10,abs_mean_self_replicate_delta,1000,0.129698150579498,0.006106279631271467,0.445419523427955
W045,SEG00217,P,Jw,Jw,C1_buffered_stage,pattern,33,42,10,abs_mean_self_replicate_delta,1000,0.10965497643706981,0.005444444030136209,0.3429147377764744
W045,SEG00218,P,Jw,P,C1_buffered_stage,pattern,43,59,17,abs_mean_self_replicate_delta,1000,0.1567787399839849,0.009210853603382908,0.558587152733774
W045,SEG00218,P,Jw,Jw,C1_buffered_stage,pattern,43,59,17,abs_mean_self_replicate_delta,1000,0.027831167633196343,0.0008226642608420847,0.09447610082337929
W045,SEG00219,P,Jw,P,C1_buffered_stage,pattern,60,74,15,abs_mean_self_replicate_delta,1000,0.08815948798172078,0.003428772992443288,0.29090198087213964
W045,SEG00219,P,Jw,Jw,C1_buffered_stage,pattern,60,74,15,abs_mean_self_replicate_delta,1000,0.007793632890833513,0.0005075300790295125,0.025052484451092916
W045,SEG00220,P,Jw,P,C2_immediate_pre,dist,4,24,21,abs_mean_self_replicate_delta,1000,0.026135094986412342,0.001290384654487305,0.08179631507970793
W045,SEG00220,P,Jw,Jw,C2_immediate_pre,dist,4,24,21,abs_mean_self_replicate_delta,1000,0.020369246833921505,0.0013276695818686913,0.062005797295228676
W045,SEG00221,P,Jw,P,C2_immediate_pre,dist,25,31,7,abs_mean_self_replicate_delta,1000,0.013666908042589344,0.0005889131694512473,0.04377439749880533
W045,SEG00221,P,Jw,Jw,C2_immediate_pre,dist,25,31,7,abs_mean_self_replicate_delta,1000,0.01569123702777892,0.0011039438938741338,0.04984124072575544
W045,SEG00222,P,Jw,P,C2_immediate_pre,dist,32,33,2,abs_mean_self_replicate_delta,1000,0.02962400438382959,0.0014234002928615098,0.0945119192607479
W045,SEG00222,P,Jw,Jw,C2_immediate_pre,dist,32,33,2,abs_mean_self_replicate_delta,1000,0.02898877545816855,0.0015591924174673916,0.09027036439487185
W045,SEG00223,P,Jw,P,C2_immediate_pre,dist,34,58,25,abs_mean_self_replicate_delta,1000,0.03220527268650959,0.0014290371537295074,0.11817239668222544
W045,SEG00223,P,Jw,Jw,C2_immediate_pre,dist,34,58,25,abs_mean_self_replicate_delta,1000,0.028394337991217357,0.001422444453136366,0.09466727212069641
W045,SEG00224,P,Jw,P,C2_immediate_pre,dist,59,71,13,abs_mean_self_replicate_delta,1000,0.023336122424687376,0.0012248782011121308,0.07863612204426391
W045,SEG00224,P,Jw,Jw,C2_immediate_pre,dist,59,71,13,abs_mean_self_replicate_delta,1000,0.014639721567558576,0.0006482421483606728,0.04357519530482051
W045,SEG00225,P,Jw,P,C2_immediate_pre,dist,72,74,3,abs_mean_self_replicate_delta,1000,0.03217060392940095,0.0016799521770705706,0.11124672407300003
W045,SEG00225,P,Jw,Jw,C2_immediate_pre,dist,72,74,3,abs_mean_self_replicate_delta,1000,0.020713005940842653,0.0010493634301877,0.06842998970163447
W045,SEG00226,P,Jw,P,C2_immediate_pre,pattern,4,24,21,abs_mean_self_replicate_delta,1000,0.15370607946084763,0.007333616801435165,0.563767112925345
W045,SEG00226,P,Jw,Jw,C2_immediate_pre,pattern,4,24,21,abs_mean_self_replicate_delta,1000,0.06719611138288327,0.002265050026895895,0.2449580535611187
W045,SEG00227,P,Jw,P,C2_immediate_pre,pattern,25,30,6,abs_mean_self_replicate_delta,1000,0.04465975572492313,0.001574691319934549,0.16680483984787853
W045,SEG00227,P,Jw,Jw,C2_immediate_pre,pattern,25,30,6,abs_mean_self_replicate_delta,1000,0.04970772952443969,0.002432564094473501,0.19143835934894946
W045,SEG00228,P,Jw,P,C2_immediate_pre,pattern,31,42,12,abs_mean_self_replicate_delta,1000,0.12557593611495033,0.00548901949351021,0.4615263526187932
W045,SEG00228,P,Jw,Jw,C2_immediate_pre,pattern,31,42,12,abs_mean_self_replicate_delta,1000,0.09076148017134003,0.003708636513658213,0.3015352089804462
W045,SEG00229,P,Jw,P,C2_immediate_pre,pattern,43,59,17,abs_mean_self_replicate_delta,1000,0.17799960372118848,0.008989791326242712,0.6562357343159446
W045,SEG00229,P,Jw,Jw,C2_immediate_pre,pattern,43,59,17,abs_mean_self_replicate_delta,1000,0.033815956188655814,0.001986200390873598,0.1263393687477682
W045,SEG00230,P,Jw,P,C2_immediate_pre,pattern,60,74,15,abs_mean_self_replicate_delta,1000,0.09853310555774046,0.004007341673700068,0.35928558583673487
W045,SEG00230,P,Jw,Jw,C2_immediate_pre,pattern,60,74,15,abs_mean_self_replicate_delta,1000,0.010545503482948422,0.0005675619298292366,0.03973376169244286
W045,SEG00231,P,V,P,C0_full_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.01297612661561819,0.0007762716021707814,0.042873785992737556
W045,SEG00231,P,V,V,C0_full_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.025073700272769135,0.0009337908528853302,0.07843310620292661
W045,SEG00232,P,V,P,C0_full_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.021393017230210698,0.0008311009518136849,0.06915505371428629
W045,SEG00232,P,V,V,C0_full_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.035571164704787994,0.0015162912606175563,0.12302399016077407
W045,SEG00233,P,V,P,C0_full_stage,dist,18,19,2,abs_mean_self_replicate_delta,1000,0.019503229815392476,0.0009892024622531732,0.06694443439455412
W045,SEG00233,P,V,V,C0_full_stage,dist,18,19,2,abs_mean_self_replicate_delta,1000,0.04304843551396391,0.002714272775280626,0.1649263647899042
W045,SEG00234,P,V,P,C0_full_stage,dist,20,21,2,abs_mean_self_replicate_delta,1000,0.024353822452333723,0.000942235173368591,0.07989785339740069
W045,SEG00234,P,V,V,C0_full_stage,dist,20,21,2,abs_mean_self_replicate_delta,1000,0.03559107077728524,0.001414341486828621,0.15296075875829318
W045,SEG00235,P,V,P,C0_full_stage,dist,22,38,17,abs_mean_self_replicate_delta,1000,0.019497628055101166,0.000547901040244218,0.0653606027515282
W045,SEG00235,P,V,V,C0_full_stage,dist,22,38,17,abs_mean_self_replicate_delta,1000,0.03754037668339817,0.0019675438220276968,0.1272553600475184
W045,SEG00236,P,V,P,C0_full_stage,dist,39,62,24,abs_mean_self_replicate_delta,1000,0.024213712347792023,0.0014159006721205674,0.09101282857056833
W045,SEG00236,P,V,V,C0_full_stage,dist,39,62,24,abs_mean_self_replicate_delta,1000,0.03831294468334537,0.0020006853362167206,0.12418290795002009
W045,SEG00237,P,V,P,C0_full_stage,dist,63,64,2,abs_mean_self_replicate_delta,1000,0.036114032375234834,0.0017602120143774727,0.13472586074294476
W045,SEG00237,P,V,V,C0_full_stage,dist,63,64,2,abs_mean_self_replicate_delta,1000,0.036085225076341154,0.0025610825959045446,0.11662964602961112
W045,SEG00238,P,V,P,C0_full_stage,dist,65,74,10,abs_mean_self_replicate_delta,1000,0.0184876642905167,0.0008434976695240971,0.06247026476931038
W045,SEG00238,P,V,V,C0_full_stage,dist,65,74,10,abs_mean_self_replicate_delta,1000,0.03266070634692178,0.0023435799239002507,0.10251141486254164
W045,SEG00239,P,V,P,C0_full_stage,pattern,4,16,13,abs_mean_self_replicate_delta,1000,0.05797083841205998,0.0017673378658932873,0.22053181675635267
W045,SEG00239,P,V,V,C0_full_stage,pattern,4,16,13,abs_mean_self_replicate_delta,1000,0.049057408666289284,0.0024206107531997275,0.16716981947024448
W045,SEG00240,P,V,P,C0_full_stage,pattern,17,17,1,abs_mean_self_replicate_delta,1000,0.08258442534875049,0.004010664535578014,0.26484052326802543
W045,SEG00240,P,V,V,C0_full_stage,pattern,17,17,1,abs_mean_self_replicate_delta,1000,0.07131534624311306,0.0040551458799936956,0.24022408970515746
W045,SEG00241,P,V,P,C0_full_stage,pattern,18,23,6,abs_mean_self_replicate_delta,1000,0.06687837732614046,0.0019514589093622575,0.21329633688431207
W045,SEG00241,P,V,V,C0_full_stage,pattern,18,23,6,abs_mean_self_replicate_delta,1000,0.05344610672067558,0.0017795680523245926,0.19013873822453095
W045,SEG00242,P,V,P,C0_full_stage,pattern,24,51,28,abs_mean_self_replicate_delta,1000,0.09647592798072713,0.005475248489660583,0.31247064741516456
W045,SEG00242,P,V,V,C0_full_stage,pattern,24,51,28,abs_mean_self_replicate_delta,1000,0.06533617904773185,0.0028409813782674007,0.21722167812929488
W045,SEG00243,P,V,P,C0_full_stage,pattern,52,66,15,abs_mean_self_replicate_delta,1000,0.06711252996616521,0.003377477189124214,0.22736456773775132
W045,SEG00243,P,V,V,C0_full_stage,pattern,52,66,15,abs_mean_self_replicate_delta,1000,0.05929536355995445,0.002828948308839342,0.19855991920931484
W045,SEG00244,P,V,P,C0_full_stage,pattern,67,74,8,abs_mean_self_replicate_delta,1000,0.13949748783912544,0.005237490735515787,0.46679748550752337
W045,SEG00244,P,V,V,C0_full_stage,pattern,67,74,8,abs_mean_self_replicate_delta,1000,0.12052018634770137,0.005895849107282604,0.39014109622863047
W045,SEG00245,P,V,P,C1_buffered_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.0138549318572724,0.0006707264602535076,0.04573650304223171
W045,SEG00245,P,V,V,C1_buffered_stage,dist,4,15,12,abs_mean_self_replicate_delta,1000,0.024669013052415048,0.0008916399676374881,0.07652565885021524
W045,SEG00246,P,V,P,C1_buffered_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.019900148622977752,0.0007087522865118455,0.06821479881483211
W045,SEG00246,P,V,V,C1_buffered_stage,dist,16,17,2,abs_mean_self_replicate_delta,1000,0.03426502181010527,0.001590920329084615,0.12570217442376586
W045,SEG00247,P,V,P,C1_buffered_stage,dist,18,20,3,abs_mean_self_replicate_delta,1000,0.018506544742956425,0.0008408199235642323,0.06680392441092317
W045,SEG00247,P,V,V,C1_buffered_stage,dist,18,20,3,abs_mean_self_replicate_delta,1000,0.047454204655838626,0.0020523041064290266,0.1687705238779046
W045,SEG00248,P,V,P,C1_buffered_stage,dist,21,22,2,abs_mean_self_replicate_delta,1000,0.021623027310365667,0.0011076469637876117,0.07538326216503828
W045,SEG00248,P,V,V,C1_buffered_stage,dist,21,22,2,abs_mean_self_replicate_delta,1000,0.03601225082836822,0.0013901699380960805,0.13709317781654284
W045,SEG00249,P,V,P,C1_buffered_stage,dist,23,38,16,abs_mean_self_replicate_delta,1000,0.024811497741628954,0.0009053413713473783,0.07697228335979747
W045,SEG00249,P,V,V,C1_buffered_stage,dist,23,38,16,abs_mean_self_replicate_delta,1000,0.03945994112539038,0.002477162050679754,0.13285427966680935
W045,SEG00250,P,V,P,C1_buffered_stage,dist,39,61,23,abs_mean_self_replicate_delta,1000,0.025500033127314588,0.0012450814906816345,0.09841546208697403
W045,SEG00250,P,V,V,C1_buffered_stage,dist,39,61,23,abs_mean_self_replicate_delta,1000,0.043932661892784275,0.0016348745689234651,0.1340257123365119
W045,SEG00251,P,V,P,C1_buffered_stage,dist,62,63,2,abs_mean_self_replicate_delta,1000,0.02754729784338311,0.0013078792853726139,0.09866880948647427
W045,SEG00251,P,V,V,C1_buffered_stage,dist,62,63,2,abs_mean_self_replicate_delta,1000,0.028391208927476458,0.0013226126166978492,0.09694449407548879
W045,SEG00252,P,V,P,C1_buffered_stage,dist,64,74,11,abs_mean_self_replicate_delta,1000,0.019346270599766333,0.001087294121349152,0.06531817627620481
W045,SEG00252,P,V,V,C1_buffered_stage,dist,64,74,11,abs_mean_self_replicate_delta,1000,0.03677060170637976,0.0013131967539109358,0.11378425358465527
W045,SEG00253,P,V,P,C1_buffered_stage,pattern,4,15,12,abs_mean_self_replicate_delta,1000,0.05159895268771295,0.0017383110896652385,0.18704475670356585
W045,SEG00253,P,V,V,C1_buffered_stage,pattern,4,15,12,abs_mean_self_replicate_delta,1000,0.042419430236695796,0.002074860393211737,0.1592383208335534
W045,SEG00254,P,V,P,C1_buffered_stage,pattern,16,18,3,abs_mean_self_replicate_delta,1000,0.06952771770653407,0.003761371751521049,0.23191054193208943
W045,SEG00254,P,V,V,C1_buffered_stage,pattern,16,18,3,abs_mean_self_replicate_delta,1000,0.06266018860498418,0.00348631810921136,0.2074903476057833
W045,SEG00255,P,V,P,C1_buffered_stage,pattern,19,23,5,abs_mean_self_replicate_delta,1000,0.06203179808055014,0.0023443308917700796,0.20402431367293347
W045,SEG00255,P,V,V,C1_buffered_stage,pattern,19,23,5,abs_mean_self_replicate_delta,1000,0.04939711022513471,0.002355614664181775,0.17747300044692185
W045,SEG00256,P,V,P,C1_buffered_stage,pattern,24,53,30,abs_mean_self_replicate_delta,1000,0.1150012469445471,0.005947317194769575,0.39150175397430403
W045,SEG00256,P,V,V,C1_buffered_stage,pattern,24,53,30,abs_mean_self_replicate_delta,1000,0.07102520863048592,0.004415160446721423,0.24305151447567774
