window_id,segment_id,object_A,object_B,baseline_config,branch,raw_start_idx,raw_end_idx,start_day,end_day,duration,raw_sign_type,D_mean,E_abs_mean,signed_integral,abs_integral,peak_abs_delta
W045,SEG00324,V,Je,C1_buffered_stage,dist,9,10,9,10,2,positive,0.010838194382765204,0.010838194382765204,0.021676388765530408,0.021676388765530408,0.012366997942536678
W045,SEG00325,V,Je,C1_buffered_stage,dist,11,17,11,17,7,negative,-0.03366589962613224,0.03366589962613224,-0.23566129738292568,0.23566129738292568,0.06955850367680513
W045,SEG00326,V,Je,C1_buffered_stage,dist,18,20,18,20,3,positive,0.06773784508433008,0.06773784508433008,0.20321353525299024,0.20321353525299024,0.10638160722529164
W045,SEG00327,V,Je,C1_buffered_stage,dist,21,48,21,48,28,negative,-0.10790514566237178,0.10790514566237178,-3.02134407854641,3.02134407854641,0.2007247924691679
W045,SEG00328,V,Je,C1_buffered_stage,dist,49,53,49,53,5,positive,0.03415068629721574,0.03415068629721574,0.1707534314860787,0.1707534314860787,0.05601997139372905
W045,SEG00329,V,Je,C1_buffered_stage,dist,54,74,54,74,21,negative,-0.08623622483832952,0.08623622483832952,-1.81096072160492,1.81096072160492,0.1519343310325746
W045,SEG00330,V,Je,C1_buffered_stage,pattern,4,18,4,18,15,positive,0.30287746383899017,0.30287746383899017,4.543161957584853,4.543161957584853,0.40162956170611425
W045,SEG00331,V,Je,C1_buffered_stage,pattern,19,46,19,46,28,negative,-0.5050693794319747,0.5050693794319747,-14.141942624095291,14.141942624095291,1.091741879172351
W045,SEG00332,V,Je,C1_buffered_stage,pattern,47,61,47,61,15,positive,0.18073554067459188,0.18073554067459188,2.711033110118878,2.711033110118878,0.2842071566044737
W045,SEG00333,V,Je,C1_buffered_stage,pattern,62,74,62,74,13,negative,-0.3153788297569061,0.3153788297569061,-4.09992478683978,4.09992478683978,0.7460671938602083
W045,SEG00334,V,Je,C2_immediate_pre,dist,4,27,4,27,24,negative,-0.05258817668360893,0.05258817668360893,-1.2621162404066142,1.2621162404066142,0.11157081859348819
W045,SEG00335,V,Je,C2_immediate_pre,dist,28,28,28,28,1,positive,0.0011468545425403903,0.0011468545425403903,0.0011468545425403903,0.0011468545425403903,0.0011468545425403903
W045,SEG00336,V,Je,C2_immediate_pre,dist,29,29,29,29,1,negative,-0.032992479944388836,0.032992479944388836,-0.032992479944388836,0.032992479944388836,0.032992479944388836
W045,SEG00337,V,Je,C2_immediate_pre,dist,30,31,30,31,2,positive,0.02353539796926154,0.02353539796926154,0.04707079593852308,0.04707079593852308,0.03784573627202879
W045,SEG00338,V,Je,C2_immediate_pre,dist,32,44,32,44,13,negative,-0.1311729769907252,0.1311729769907252,-1.7052487008794275,1.7052487008794275,0.19962792815480557
W045,SEG00339,V,Je,C2_immediate_pre,dist,45,54,45,54,10,positive,0.08908202860711376,0.08908202860711376,0.8908202860711375,0.8908202860711375,0.13744922510758428
W045,SEG00340,V,Je,C2_immediate_pre,dist,55,74,55,74,20,negative,-0.07890903787844214,0.07890903787844214,-1.578180757568843,1.578180757568843,0.13900376478940002
W045,SEG00341,V,Je,C2_immediate_pre,pattern,4,30,4,30,27,positive,0.6776297182734169,0.6776297182734169,18.296002393382256,18.296002393382256,1.077705176987959
W045,SEG00342,V,Je,C2_immediate_pre,pattern,31,46,31,46,16,negative,-0.6938721261958138,0.6938721261958138,-11.101954019133021,11.101954019133021,1.1363987086538043
W045,SEG00343,V,Je,C2_immediate_pre,pattern,47,62,47,62,16,positive,0.238041124862999,0.238041124862999,3.808657997807984,3.808657997807984,0.3671947719188863
W045,SEG00344,V,Je,C2_immediate_pre,pattern,63,74,63,74,12,negative,-0.42947577044574015,0.42947577044574015,-5.153709245348882,5.153709245348882,0.9189878295215814
W045,SEG00345,V,Jw,C0_full_stage,dist,4,8,4,8,5,negative,-0.02993081644984223,0.02993081644984223,-0.14965408224921115,0.14965408224921115,0.04213321777076551
W045,SEG00346,V,Jw,C0_full_stage,dist,9,15,9,15,7,positive,0.01935190618473479,0.01935190618473479,0.13546334329314352,0.13546334329314352,0.02974637945740824
W045,SEG00347,V,Jw,C0_full_stage,dist,16,17,16,17,2,negative,-0.004585522251249793,0.004585522251249793,-0.009171044502499587,0.009171044502499587,0.004692224927393393
W045,SEG00348,V,Jw,C0_full_stage,dist,18,24,18,24,7,positive,0.04069402188351564,0.04069402188351564,0.2848581531846095,0.2848581531846095,0.0823447677038998
W045,SEG00349,V,Jw,C0_full_stage,dist,25,29,25,29,5,negative,-0.03129028329166229,0.03129028329166229,-0.15645141645831143,0.15645141645831143,0.05327919195034256
W045,SEG00350,V,Jw,C0_full_stage,dist,30,38,30,38,9,positive,0.015078492350408526,0.015078492350408526,0.13570643115367673,0.13570643115367673,0.037263349330733886
W045,SEG00351,V,Jw,C0_full_stage,dist,39,39,39,39,1,negative,-0.011596280061845321,0.011596280061845321,-0.011596280061845321,0.011596280061845321,0.011596280061845321
W045,SEG00352,V,Jw,C0_full_stage,dist,40,52,40,52,13,positive,0.04005558449554086,0.04005558449554086,0.5207225984420312,0.5207225984420312,0.07611587576633894
W045,SEG00353,V,Jw,C0_full_stage,dist,53,74,53,74,22,negative,-0.0871328410512112,0.0871328410512112,-1.9169225031266466,1.9169225031266466,0.16014505943499302
W045,SEG00354,V,Jw,C0_full_stage,pattern,4,31,4,31,28,positive,0.09296893625980425,0.09296893625980425,2.603130215274519,2.603130215274519,0.203574894285951
W045,SEG00355,V,Jw,C0_full_stage,pattern,32,46,32,46,15,negative,-0.31095542417476296,0.31095542417476296,-4.664331362621445,4.664331362621445,0.5768950197443575
W045,SEG00356,V,Jw,C0_full_stage,pattern,47,61,47,61,15,positive,0.1707284650071026,0.1707284650071026,2.560926975106539,2.560926975106539,0.25246712626502443
W045,SEG00357,V,Jw,C0_full_stage,pattern,62,74,62,74,13,negative,-0.1742552655035746,0.1742552655035746,-2.2653184515464697,2.2653184515464697,0.4994396304358363
W045,SEG00358,V,Jw,C1_buffered_stage,dist,4,8,4,8,5,negative,-0.035562431449693614,0.035562431449693614,-0.17781215724846808,0.17781215724846808,0.04776656209157962
W045,SEG00359,V,Jw,C1_buffered_stage,dist,9,15,9,15,7,positive,0.01914519966809341,0.01914519966809341,0.13401639767665385,0.13401639767665385,0.03097441345240351
W045,SEG00360,V,Jw,C1_buffered_stage,dist,16,16,16,16,1,negative,-0.012098345846286745,0.012098345846286745,-0.012098345846286745,0.012098345846286745,0.012098345846286745
W045,SEG00361,V,Jw,C1_buffered_stage,dist,17,20,17,20,4,positive,0.04315009780637834,0.04315009780637834,0.17260039122551335,0.17260039122551335,0.079727083702759
W045,SEG00362,V,Jw,C1_buffered_stage,dist,21,29,21,29,9,negative,-0.02758524577685921,0.02758524577685921,-0.2482672119917329,0.2482672119917329,0.050409712965295075
W045,SEG00363,V,Jw,C1_buffered_stage,dist,30,37,30,37,8,positive,0.014916153954433936,0.014916153954433936,0.11932923163547149,0.11932923163547149,0.0371399214733617
W045,SEG00364,V,Jw,C1_buffered_stage,dist,38,39,38,39,2,negative,-0.008846087186941104,0.008846087186941104,-0.017692174373882208,0.017692174373882208,0.014170475778904679
W045,SEG00365,V,Jw,C1_buffered_stage,dist,40,53,40,53,14,positive,0.05511884525082452,0.05511884525082452,0.7716638335115433,0.7716638335115433,0.09502011163071222
W045,SEG00366,V,Jw,C1_buffered_stage,dist,54,74,54,74,21,negative,-0.08467645618256742,0.08467645618256742,-1.7782055798339158,1.7782055798339158,0.13649647617927319
W045,SEG00367,V,Jw,C1_buffered_stage,pattern,4,4,4,4,1,positive,0.005877393020711427,0.005877393020711427,0.005877393020711427,0.005877393020711427,0.005877393020711427
W045,SEG00368,V,Jw,C1_buffered_stage,pattern,5,5,5,5,1,negative,-0.0028059312041575114,0.0028059312041575114,-0.0028059312041575114,0.0028059312041575114,0.0028059312041575114
W045,SEG00369,V,Jw,C1_buffered_stage,pattern,6,17,6,17,12,positive,0.06546264984403617,0.06546264984403617,0.7855517981284341,0.7855517981284341,0.12596506881885378
W045,SEG00370,V,Jw,C1_buffered_stage,pattern,18,20,18,20,3,negative,-0.0333908917849327,0.0333908917849327,-0.1001726753547981,0.1001726753547981,0.0482151811856113
W045,SEG00371,V,Jw,C1_buffered_stage,pattern,21,24,21,24,4,positive,0.01620109301235552,0.01620109301235552,0.06480437204942208,0.06480437204942208,0.03366632126119215
W045,SEG00372,V,Jw,C1_buffered_stage,pattern,25,26,25,26,2,negative,-0.006857053702376389,0.006857053702376389,-0.013714107404752778,0.013714107404752778,0.013111645199833481
W045,SEG00373,V,Jw,C1_buffered_stage,pattern,27,27,27,27,1,positive,0.0013757615176834513,0.0013757615176834513,0.0013757615176834513,0.0013757615176834513,0.0013757615176834513
W045,SEG00374,V,Jw,C1_buffered_stage,pattern,28,46,28,46,19,negative,-0.29031418657372904,0.29031418657372904,-5.515969544900852,5.515969544900852,0.6088222986028301
W045,SEG00375,V,Jw,C1_buffered_stage,pattern,47,61,47,61,15,positive,0.11494585274113742,0.11494585274113742,1.7241877911170613,1.7241877911170613,0.1952980714721656
W045,SEG00376,V,Jw,C1_buffered_stage,pattern,62,74,62,74,13,negative,-0.2102438267510903,0.2102438267510903,-2.733169747764174,2.733169747764174,0.5171229104218725
W045,SEG00377,V,Jw,C2_immediate_pre,dist,4,8,4,8,5,negative,-0.028243808011450065,0.028243808011450065,-0.14121904005725033,0.14121904005725033,0.03936817400387116
W045,SEG00378,V,Jw,C2_immediate_pre,dist,9,15,9,15,7,positive,0.01124286979719454,0.01124286979719454,0.07870008858036179,0.07870008858036179,0.019343609538931994
W045,SEG00379,V,Jw,C2_immediate_pre,dist,16,20,16,20,5,negative,-0.009391551025911677,0.009391551025911677,-0.04695775512955838,0.04695775512955838,0.01659979351960167
W045,SEG00380,V,Jw,C2_immediate_pre,dist,21,28,21,28,8,positive,0.05036427363463861,0.05036427363463861,0.40291418907710885,0.40291418907710885,0.07664867005083542
W045,SEG00381,V,Jw,C2_immediate_pre,dist,29,29,29,29,1,negative,-0.0027045695785828314,0.0027045695785828314,-0.0027045695785828314,0.0027045695785828314,0.0027045695785828314
W045,SEG00382,V,Jw,C2_immediate_pre,dist,30,37,30,37,8,positive,0.03686107264265891,0.03686107264265891,0.29488858114127126,0.29488858114127126,0.06944232048365506
W045,SEG00383,V,Jw,C2_immediate_pre,dist,38,40,38,40,3,negative,-0.014274688246847569,0.014274688246847569,-0.042824064740542706,0.042824064740542706,0.027867733325524002
W045,SEG00384,V,Jw,C2_immediate_pre,dist,41,54,41,54,14,positive,0.0741562487788771,0.0741562487788771,1.0381874829042794,1.0381874829042794,0.12990423261581518
W045,SEG00385,V,Jw,C2_immediate_pre,dist,55,74,55,74,20,negative,-0.0954112065388277,0.0954112065388277,-1.908224130776554,1.908224130776554,0.1413984530695107
W045,SEG00386,V,Jw,C2_immediate_pre,pattern,4,31,4,31,28,positive,0.08957743364393682,0.08957743364393682,2.508168142030231,2.508168142030231,0.1905987132060075
W045,SEG00387,V,Jw,C2_immediate_pre,pattern,32,46,32,46,15,negative,-0.29483600655346165,0.29483600655346165,-4.4225400983019245,4.4225400983019245,0.5473469308066624
W045,SEG00388,V,Jw,C2_immediate_pre,pattern,47,61,47,61,15,positive,0.1223691322506089,0.1223691322506089,1.8355369837591335,1.8355369837591335,0.19747307290091143
W045,SEG00389,V,Jw,C2_immediate_pre,pattern,62,74,62,74,13,negative,-0.21213092152630791,0.21213092152630791,-2.757701979842003,2.757701979842003,0.5206680569749949
