window_id,segment_id,object_A,object_B,baseline_config,branch,raw_start_idx,raw_end_idx,start_day,end_day,duration,raw_sign_type,D_mean,E_abs_mean,signed_integral,abs_integral,peak_abs_delta,classified_type,directional_bias,P_near_null,P_separation_gt_null,support_basis,null_n,null_E_median,null_E_q025,null_E_q975
W045,SEG00124,P,H,C1_buffered_stage,dist,18,20,18,20,3,positive,0.02864447574846989,0.02864447574846989,0.08593342724540967,0.08593342724540967,0.05088567059703111,uncertain_segment,positive,0.2585,0.7415,same_object_reproducibility_null,2000,0.016259754594741896,0.0006458053659791263,0.06714058368290678
W045,SEG00125,P,H,C1_buffered_stage,dist,21,44,21,44,24,negative,-0.16891783948435415,0.16891783948435415,-4.0540281476245,4.0540281476245,0.28398890864064413,B_dominant_segment,negative,0.0005,0.9995,same_object_reproducibility_null,2000,0.02987152350190175,0.0014519673492807284,0.1079580304276853
W045,SEG00126,P,H,C1_buffered_stage,dist,45,55,45,55,11,positive,0.0756708880820499,0.0756708880820499,0.8323797689025489,0.8323797689025489,0.12849019693552288,uncertain_segment,positive,0.162,0.838,same_object_reproducibility_null,2000,0.03539775992967514,0.0016362843863398351,0.1251656999150311
W045,SEG00127,P,H,C1_buffered_stage,dist,56,74,56,74,19,negative,-0.04709568267429712,0.04709568267429712,-0.8948179708116453,0.8948179708116453,0.09063554111675554,B_dominant_segment_tendency,negative,0.085,0.915,same_object_reproducibility_null,2000,0.018024239253121466,0.0006392020279700845,0.06000169577232259
W045,SEG00128,P,H,C1_buffered_stage,pattern,4,10,4,10,7,positive,0.05923232123127494,0.05923232123127494,0.4146262486189246,0.4146262486189246,0.16586279623887057,uncertain_segment,positive,0.554,0.446,same_object_reproducibility_null,2000,0.06703851817936438,0.002805145678157964,0.2508944713411966
W045,SEG00129,P,H,C1_buffered_stage,pattern,11,11,11,11,1,negative,-0.00013096787341686233,0.00013096787341686233,-0.00013096787341686233,0.00013096787341686233,0.00013096787341686233,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.06711538864835409,0.002990685580971116,0.22273265041588972
W045,SEG00130,P,H,C1_buffered_stage,pattern,12,12,12,12,1,positive,0.0026021868054123543,0.0026021868054123543,0.0026021868054123543,0.0026021868054123543,0.0026021868054123543,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.0688364178219042,0.0034899084110700334,0.22883879294138557
W045,SEG00131,P,H,C1_buffered_stage,pattern,13,14,13,14,2,negative,-0.005707683710158874,0.005707683710158874,-0.011415367420317749,0.011415367420317749,0.007283130935719133,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.07049808895605826,0.0033840852388296945,0.23964145311302312
W045,SEG00132,P,H,C1_buffered_stage,pattern,15,17,15,17,3,positive,0.018610181317721297,0.018610181317721297,0.05583054395316389,0.05583054395316389,0.028988676616503464,uncertain_segment,positive,0.8525,0.1475,same_object_reproducibility_null,2000,0.07035441499830819,0.004242808801907933,0.23602884288376522
W045,SEG00133,P,H,C1_buffered_stage,pattern,18,26,18,26,9,negative,-0.08439680894077556,0.08439680894077556,-0.7595712804669801,0.7595712804669801,0.14581560114594605,uncertain_segment,negative,0.2915,0.7085,same_object_reproducibility_null,2000,0.054893773419654804,0.0026237868004900288,0.1932074352098685
W045,SEG00134,P,H,C1_buffered_stage,pattern,27,32,27,32,6,positive,0.05924946475729657,0.05924946475729657,0.3554967885437794,0.3554967885437794,0.11911352396544682,uncertain_segment,positive,0.6305,0.3695,same_object_reproducibility_null,2000,0.08662596981606596,0.0032889389759173573,0.30122238112015653
W045,SEG00135,P,H,C1_buffered_stage,pattern,33,44,33,44,12,negative,-0.23071015569636252,0.23071015569636252,-2.76852186835635,2.76852186835635,0.4119043282256131,uncertain_segment,negative,0.2665,0.7335,same_object_reproducibility_null,2000,0.14043949231274683,0.005919287860182488,0.46736551733187814
W045,SEG00136,P,H,C1_buffered_stage,pattern,45,61,45,61,17,positive,0.251538229707653,0.251538229707653,4.276149905030101,4.276149905030101,0.49895326242406424,uncertain_segment,positive,0.134,0.866,same_object_reproducibility_null,2000,0.10085247028704303,0.005586220057073873,0.4134395004697971
W045,SEG00137,P,H,C1_buffered_stage,pattern,62,74,62,74,13,negative,-0.3858323973701151,0.3858323973701151,-5.015821165811496,5.015821165811496,1.0862049137989442,B_dominant_segment,negative,0.021,0.979,same_object_reproducibility_null,2000,0.11439350336596628,0.004496991263076238,0.38125952006937236
W045,SEG00138,P,H,C2_immediate_pre,dist,4,28,4,28,25,negative,-0.09959701994254183,0.09959701994254183,-2.489925498563546,2.489925498563546,0.13625658412419497,B_dominant_segment,negative,0.0015,0.9985,same_object_reproducibility_null,2000,0.021290817662760062,0.0009847210501861773,0.06912253846346061
W045,SEG00139,P,H,C2_immediate_pre,dist,29,30,29,30,2,positive,0.02741707151168483,0.02741707151168483,0.05483414302336966,0.05483414302336966,0.034692061739664604,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.011292811377065677,0.0006374732592831679,0.040559369938000196
W045,SEG00140,P,H,C2_immediate_pre,dist,31,42,31,42,12,negative,-0.11260264333700316,0.11260264333700316,-1.351231720044038,1.351231720044038,0.20426930805040733,uncertain_segment,negative,0.138,0.862,same_object_reproducibility_null,2000,0.04873259744952258,0.0026974411403442545,0.18789145489896283
W045,SEG00141,P,H,C2_immediate_pre,dist,43,57,43,57,15,positive,0.13526375524979892,0.13526375524979892,2.028956328746984,2.028956328746984,0.2629582207654253,A_dominant_segment_tendency,positive,0.0655,0.9345,same_object_reproducibility_null,2000,0.04534244526648823,0.001802367603643863,0.16809923124008944
W045,SEG00142,P,H,C2_immediate_pre,dist,58,74,58,74,17,negative,-0.03399681273342463,0.03399681273342463,-0.5779458164682186,0.5779458164682186,0.09692681336251086,uncertain_segment,negative,0.317,0.683,same_object_reproducibility_null,2000,0.02219104477470222,0.001010229147202017,0.07654585875849142
W045,SEG00143,P,H,C2_immediate_pre,pattern,4,6,4,6,3,positive,0.1200913917294214,0.1200913917294214,0.3602741751882642,0.3602741751882642,0.1747467181955947,uncertain_segment,positive,0.603,0.397,same_object_reproducibility_null,2000,0.1590458384209496,0.008144847275133366,0.608567647256598
W045,SEG00144,P,H,C2_immediate_pre,pattern,7,8,7,8,2,negative,-0.0027625529327403864,0.0027625529327403864,-0.005525105865480773,0.005525105865480773,0.00541531114041921,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.1579095467874601,0.00839502210104472,0.6094499850688248
W045,SEG00145,P,H,C2_immediate_pre,pattern,9,10,9,10,2,positive,0.027626018247848674,0.027626018247848674,0.05525203649569735,0.05525203649569735,0.032867842656018526,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.15565582157696073,0.007078253362403379,0.576461416890693
W045,SEG00146,P,H,C2_immediate_pre,pattern,11,11,11,11,1,negative,-0.0008577993813502216,0.0008577993813502216,-0.0008577993813502216,0.0008577993813502216,0.0008577993813502216,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.15121332512201374,0.007068670778542875,0.583359675547387
W045,SEG00147,P,H,C2_immediate_pre,pattern,12,12,12,12,1,positive,0.0025047302054207188,0.0025047302054207188,0.0025047302054207188,0.0025047302054207188,0.0025047302054207188,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.1478568886778759,0.006537636964870101,0.5678683494931549
W045,SEG00148,P,H,C2_immediate_pre,pattern,13,14,13,14,2,negative,-0.008085619249501894,0.008085619249501894,-0.016171238499003787,0.016171238499003787,0.011991235653187077,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.15118245337264252,0.007494224210021258,0.5537364609855897
W045,SEG00149,P,H,C2_immediate_pre,pattern,15,16,15,16,2,positive,0.021112284791314134,0.021112284791314134,0.04222456958262827,0.04222456958262827,0.024595962244940817,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.1527008330215202,0.006592963783700762,0.5396993193317323
