day,detector_score,score_valid,window_id,object,config_id,smoothing,detector_width,band_half_width,search_mode,selection_rule,search_start_day,search_end_day
42,42.76187929829057,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
43,34.38410460929951,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
44,31.51104298064522,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
45,33.271335032592,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
46,37.88839150030322,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
47,44.00433182310222,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
48,50.25526198035722,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
49,56.667240658092325,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
50,63.623823893011384,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
51,71.01973972242162,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
52,77.26496654408233,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
53,81.31491766091621,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
54,83.02214762442408,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
55,82.99304093433291,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
56,81.92945398312811,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
57,81.04967501134165,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
58,80.75329818580992,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
59,80.90388017042044,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
60,80.55486673381078,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
61,79.6297567227708,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
62,78.76152958244992,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
63,78.76984057452746,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
64,79.46368417946361,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
65,80.80790448692576,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
66,82.90966421172573,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
67,85.52585779702866,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
68,88.45391575409036,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
69,92.09392589128046,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
70,97.29192110456421,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
71,104.19799501523202,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
72,112.35163677999563,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
73,121.05486407165273,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
74,129.591172806751,True,W045,H,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
0,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
1,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
2,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
3,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
4,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
5,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
6,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
7,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
8,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
9,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
10,26.65903397355439,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
11,29.11385507367735,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
12,31.24096839044727,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
13,32.37572058685036,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
14,32.67526695922586,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
15,32.090591578767565,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
16,30.755628514064792,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
17,29.09607259057415,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
18,27.386068424943492,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
19,25.823600188833826,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
20,24.50893806003449,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
21,23.367541946731805,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
22,22.373903534388695,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
23,21.65954394895519,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
24,21.2158311082828,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
25,21.007804513026862,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
26,21.094189815070667,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
27,21.308735216865227,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
28,21.442404269417413,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
29,21.447671140799514,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
30,21.304819064710074,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
31,21.0889694457765,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
32,21.056092440895938,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
33,21.45246795117763,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
34,22.250826950762466,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
35,23.28789179712529,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
36,24.312295342399135,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
37,25.4094484513855,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
38,26.72021122711606,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
39,28.169319631039226,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
40,29.51020966137724,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
41,30.565206052134055,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
42,31.20795639653762,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
43,31.43259754448633,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
44,31.5373914233209,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
45,31.975101938944476,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
46,32.9257223552135,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
47,33.949921237554975,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
48,34.51649804380034,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
49,34.40075602765744,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
50,33.68292023324488,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
51,32.527750480995934,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
52,31.187532567189365,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
53,29.880798511448187,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
54,28.628347400615798,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
55,27.31298447474978,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
56,26.08290237480356,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
57,25.18194391788196,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
58,24.77382178156392,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
59,24.914330025037298,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
60,25.55514326352726,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
61,26.490240157275434,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
62,27.566777180412135,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
63,28.74462626848829,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
64,29.97793638404825,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
65,31.294112630789975,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
66,32.73266837699213,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
67,34.19334127907617,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
68,35.66412516412788,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
69,37.1321861159395,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
70,38.43370935052014,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
71,39.444438391240936,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
72,40.290253658936095,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
73,40.96422418473983,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
74,41.4539574037009,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,0,74
0,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
1,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
2,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
3,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
4,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
5,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
6,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
7,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
8,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
9,,False,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
10,85.00638925524194,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
11,97.83686576117702,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
12,113.46516254057069,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
13,126.89548933665567,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
14,141.1589627263316,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
15,153.2961541150689,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
16,161.87575058651882,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
17,165.30754256613608,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
18,163.358470184853,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
19,158.4023012575218,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
20,152.86183584389937,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
21,148.0996280747539,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
22,144.13865246661092,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
23,139.44598202635257,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
24,133.8464919617511,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
25,128.972315572913,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
26,125.94225096434312,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
27,125.72835496052934,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
28,129.16436318844765,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
29,134.6305575515804,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
30,139.76664888904287,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
31,143.42969887112403,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
32,144.08984197517006,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
33,140.75845381283793,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
34,135.02701098662672,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
35,128.19411853421403,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
36,120.18890196716042,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
37,110.49147383230273,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
38,99.11714374032942,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
39,85.52465613386403,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
40,70.43445249523207,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
41,55.487944887472665,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
42,42.76187929829057,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
43,34.38410460929951,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
44,31.51104298064522,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
45,33.271335032592,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
46,37.88839150030322,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
47,44.00433182310222,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
48,50.25526198035722,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
49,56.667240658092325,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
50,63.623823893011384,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
51,71.01973972242162,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
52,77.26496654408233,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
53,81.31491766091621,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
54,83.02214762442408,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
55,82.99304093433291,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
56,81.92945398312811,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
57,81.04967501134165,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
58,80.75329818580992,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
59,80.90388017042044,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
60,80.55486673381078,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
61,79.6297567227708,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
62,78.76152958244992,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
63,78.76984057452746,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
64,79.46368417946361,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
65,80.80790448692576,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
66,82.90966421172573,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
67,85.52585779702866,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
68,88.45391575409036,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
69,92.09392589128046,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
70,97.29192110456421,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
71,104.19799501523202,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
72,112.35163677999563,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
73,121.05486407165273,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
74,129.591172806751,True,W045,H,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
0,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
1,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
2,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
3,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
4,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
5,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
6,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
7,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
8,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
9,,False,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
10,26.65903397355439,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
11,29.11385507367735,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
12,31.24096839044727,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
13,32.37572058685036,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
14,32.67526695922586,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
15,32.090591578767565,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
16,30.755628514064792,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
17,29.09607259057415,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
18,27.386068424943492,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
19,25.823600188833826,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
20,24.50893806003449,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
21,23.367541946731805,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
22,22.373903534388695,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
23,21.65954394895519,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
24,21.2158311082828,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
25,21.007804513026862,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
26,21.094189815070667,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
27,21.308735216865227,True,W045,Jw,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,0,74
