field,bootstrap_id,retreat_start_day,retreat_end_day,P_proj_change,P_dist_change,D_pre_change,D_post_change,R_diff_change,orthogonal_ratio_change,daily_cos_mean,retreat_interpretation
H,541,43,48,-0.13566506983929771,-0.08872178703380884,-2.617471661047885,0.8663437591744021,0.003493525517713647,-0.12441887277560398,-0.4582180884929589,true_backward_retreat
H,542,40,42,-0.03418746477106083,-0.02569968277688439,-0.7456915095293759,0.3072435703954586,0.0015347174921493956,-0.025886677337608383,-0.37253805623020303,true_backward_retreat
H,543,44,47,-0.06619215194183592,-0.04250354402652917,-2.316110321868866,-0.8277790933948346,0.002974137635454732,-0.20589069529278384,-0.25505654957403695,mixed_retreat_and_reorganization
H,544,44,47,-0.032812189266107294,-0.01841582414901044,-1.0997845096001573,-0.21912377894504154,0.004201970425429802,-0.12632421209241126,-0.14702735121128932,mixed_retreat_and_reorganization
H,545,40,48,-0.2615611139048906,-0.17850153938021335,-3.6047714733270784,1.5015763539510578,0.00793536830010666,-0.15786115941875095,-0.3818376266289716,true_backward_retreat
H,546,43,47,-0.11081893658874514,-0.08248783276982796,-2.6818621316575086,0.7419487428514806,0.009010120159357315,-0.11197550516102167,-0.3630827279332777,true_backward_retreat
H,547,40,45,-0.11112419818177732,-0.10023134215922747,-2.051166760728373,0.9353937396035761,0.0022255358252726287,-0.09605477277228847,-0.4165358411674279,true_backward_retreat
H,548,43,48,-0.15263235855148316,-0.12107202708209674,-2.4065845295014707,1.7254589412708343,0.0019212582898852082,-0.04295452810299763,-0.3655368744829309,true_backward_retreat
H,549,40,47,-0.09425930781943681,-0.05911160776744806,-2.132130761981026,-0.0723270973706569,0.003951313563946179,-0.14644543199860732,-0.22640924936714732,mixed_retreat_and_reorganization
H,550,44,48,-0.07027306004940054,-0.05957414194945654,-0.8869077729462749,1.2348026692957994,0.004065617555852552,0.03109984939575486,-0.28347325881093816,true_backward_retreat
H,551,42,45,-0.06864007685410312,-0.038852280877310075,-1.242418802869432,0.34651033890242644,0.0002287400515387228,-0.04305271228224622,-0.4072311749723572,true_backward_retreat
H,552,42,48,-0.13001726823992887,-0.1163918095544964,-3.1933996217786316,1.9716261265479993,0.00283136217070723,-0.0944706717436965,-0.561697311820692,true_backward_retreat
H,553,42,48,-0.21203909967671952,-0.1485025551970316,-4.8282575767760845,0.5084660959047529,0.006410624750435301,-0.24248245372457922,-0.4266181965060074,true_backward_retreat
H,554,44,47,-0.10459575462500059,-0.08856065018058534,-1.801267428466776,1.56466299444343,0.002755370895225262,-0.01354857268724105,-0.43077993161624833,true_backward_retreat
H,555,44,47,-0.031463836615789775,-0.03341625979463464,-1.1193668070909393,0.3719931835876267,0.002691425663120972,-0.05422422978576061,-0.2554810411002069,true_backward_retreat
H,557,43,45,-0.05541802818957764,-0.04496964824570854,-0.6873604494936538,0.5098511712524605,0.0008779939123952918,-0.01655963358412274,-0.39262095366428945,true_backward_retreat
H,559,44,47,-0.07504974780607532,-0.03769535928949552,-2.0765112430077366,-0.08760750111832927,0.0018727762460627462,-0.12544381159308376,-0.38433423216876,mixed_retreat_and_reorganization
H,560,44,47,-0.04682756484075984,-0.04279230187710148,-0.7304331485732032,0.9173723884971228,0.003198503057390667,0.018679554901097878,-0.24391461521287142,true_backward_retreat
H,561,43,46,-0.04977513100015357,-0.04729180563050733,-0.8875114289918438,0.7222329086898629,0.0013286602516850987,-0.02094316375031871,-0.3240801907289987,true_backward_retreat
H,562,43,45,-0.007021014978603191,0.007963872323674903,-0.41055900402310463,-0.4786329649611112,0.000841789475263699,-0.047018205616523534,-0.07519616723215614,mixed_retreat_and_reorganization
H,563,43,48,-0.25514004752771235,-0.13448795417182147,-4.585998168896756,1.3150504698335812,-0.0008712005017800228,-0.15279674057703327,-0.5916267789377658,true_backward_retreat
H,564,40,42,-0.052588813445553995,-0.04604271953039413,-0.6293759285357758,0.9334578208034774,0.0014824703113215376,0.03272029214013383,-0.5070744584929249,true_backward_retreat
H,565,44,48,-0.046865840587967944,-0.04637696519155449,-0.9872813077522897,0.7579849030839796,0.00040777715238926593,-0.027209890684615948,-0.23831794070450632,true_backward_retreat
H,566,44,46,-0.010027950543727404,-0.010728419361560992,-0.5671030670367276,-0.1946315006635757,0.0032777013819933476,-0.05296046825485873,-0.12136885803821605,mixed_retreat_and_reorganization
H,567,40,48,-0.2098483648254399,-0.1772729855270686,-2.9168009867857005,3.586710516502805,0.004258027061375125,0.04239126622642089,-0.40805206043166864,true_backward_retreat
H,568,41,48,-0.3153014895442675,-0.22610791901024874,-4.834793134862329,3.193326874412179,0.006287171533668867,-0.10908329798041955,-0.5311764911194446,true_backward_retreat
H,569,40,47,-0.33204070949814674,-0.18440559934006523,-4.734493717632196,1.419498536818864,0.007588472425175574,-0.18566313011636887,-0.3838227777405319,true_backward_retreat
H,570,42,47,-0.08860710355559148,-0.07561828448758562,-2.1612782745127586,0.8039460278305572,0.0015185806633359888,-0.08601840347371756,-0.29773091551325803,true_backward_retreat
H,571,40,48,-0.25596691129073573,-0.1989846078546713,-4.775907873154362,2.705741366722979,0.004057292320229555,-0.1326898198189085,-0.4860610670966798,true_backward_retreat
H,572,43,48,-0.06368059832820244,-0.05912896997033773,-1.3393121211281382,0.5446998469262798,0.0012569302701251894,-0.06924186269730048,-0.20467680898495666,true_backward_retreat
H,573,40,42,-0.03890804801176151,-0.03693149129225565,-0.881081474851273,0.6380082478377656,0.001107979222554789,-0.02369064140861203,-0.495977429069856,true_backward_retreat
H,574,43,46,-0.044190928390213435,-0.04168723799824042,-1.0716938222286663,0.33673273212071386,0.003356217631852343,-0.05453487327280343,-0.26966186543679765,true_backward_retreat
H,575,44,46,-0.03266153317434273,-0.031016277427768302,-0.9630512704597045,0.06090250830531119,0.0020270035722861346,-0.07018120816696899,-0.2813402520800017,true_backward_retreat
H,576,43,48,-0.0920289139935721,-0.06749639220604936,-1.632975830808883,0.88397554254799,0.001985631441001945,-0.04686064417745167,-0.3343367641424432,true_backward_retreat
H,578,43,45,-0.01073050105608453,-0.011668419707007216,-0.43363186850417357,-0.028085711497878307,-0.0001748081106313082,-0.026767029689158173,-0.09845254529269201,true_backward_retreat
H,579,40,47,-0.1346752572881051,-0.10828332768467508,-2.2891919088839083,1.2202822082793539,0.007343575097216282,-0.08183041384493925,-0.21830364364315008,true_backward_retreat
H,580,43,47,-0.08720181169788133,-0.06378589823344705,-1.567081140301097,0.45739745949143096,0.001351013865697026,-0.09052860903387619,-0.3749075021679497,true_backward_retreat
H,581,44,48,-0.13501914047922292,-0.026233880356691386,-2.9055012152078614,-0.6502526210220072,0.004344731207201247,-0.18469047147583958,-0.3939203114827422,mixed_retreat_and_reorganization
H,582,44,47,-0.04775373966370189,-0.03985397354827985,-1.3585605979990927,0.15298781183721566,0.0020782200537586837,-0.10890754960434502,-0.2437650572966216,true_backward_retreat
H,583,44,47,-0.040734234823732784,-0.03848997458655923,-0.8245669165446756,0.7457320267196899,0.002350140766654407,-0.008658841025779171,-0.24400623615756908,true_backward_retreat
H,584,40,47,-0.2088375622486488,-0.1490166786732146,-2.8846405784510134,1.4499130878349398,0.005312147372325993,-0.10779118075393124,-0.39322397761675715,true_backward_retreat
H,585,43,48,-0.09416971495058568,-0.05829198317614498,-2.596530383203934,-0.34066151317850846,0.006878841139935643,-0.1836073268860633,-0.2482566077607939,mixed_retreat_and_reorganization
H,586,45,47,-0.02031010002108713,-0.017334315046958926,-0.5775036236969395,0.19290614571428932,-1.2787430931915367e-05,-0.04496523927697195,-0.29297960263741507,true_backward_retreat
H,587,40,45,-0.20128612167954235,-0.14935594497567162,-2.6784387647562475,4.47390244649559,0.0030042295329977264,0.08438815106944092,-0.6069141882581033,true_backward_retreat
H,588,44,47,-0.012639742372953566,-0.014110793166252855,-0.3377799842745626,0.17655791323907444,0.0013467162605552696,-0.015667177521479725,-0.11328545988133244,true_backward_retreat
H,589,40,48,-0.13290740101600995,-0.10970441593104596,-2.146076319589323,1.2365942252205118,0.007539064062489054,-0.07722520026734475,-0.22456224647287704,true_backward_retreat
H,590,44,46,-0.014559748887375767,-0.006866490281686954,-0.6992818195675738,-0.34206528474343756,0.0015165069916240892,-0.05791620635401362,-0.18535221113592393,mixed_retreat_and_reorganization
H,593,40,47,-0.030654492686781,-0.0376064669462024,-1.0960434885781467,0.10355231171564228,0.0029191531694066075,-0.08686975365973171,-0.0812422689017325,true_backward_retreat
H,594,44,46,-0.004624901229883127,-0.0015875605992216046,-0.3833177126905696,-0.2908701778487526,0.00173407894760913,-0.04339624358312094,-0.03913502153303817,mixed_retreat_and_reorganization
H,595,40,41,-0.02870352571161172,-0.021162856319674073,-0.2916549676459903,0.55952980019382,-0.00017873292306991306,0.019981258214676667,-0.4951288725505996,true_backward_retreat
H,596,41,45,-0.044326283169331016,-0.03411171974094268,-0.9366061617795136,0.10666125005885085,0.0027450587806642224,-0.06261404646165708,-0.22994413013145332,true_backward_retreat
H,597,42,48,-0.10555341274130081,-0.10295947982891823,-2.7256624404803205,1.8632959963308977,0.0047285079920615924,-0.08014508004890733,-0.38239602508698295,true_backward_retreat
H,598,44,47,-0.051748227000290636,-0.051295757447570034,-1.16221921324186,0.6368824787057825,0.0007602749805486475,-0.05975111884467117,-0.28094287260990997,true_backward_retreat
H,599,44,47,-0.0860222701977475,-0.08060495862134759,-1.7934830941362048,0.9182595303384442,0.0021432316674415697,-0.09874284172745723,-0.46893154916113594,true_backward_retreat
H,601,44,48,-0.1045469827335137,-0.008599670680308424,-1.9434362065372142,-0.5254666501953356,0.003150346012411598,-0.13432530745909996,-0.38018952703233416,mixed_retreat_and_reorganization
H,602,41,48,-0.10819471443202666,-0.07462149176195887,-2.43704869445257,0.26763945776418296,0.005636111109335595,-0.17477223894192104,-0.2877049364898866,true_backward_retreat
H,603,40,47,-0.33706921636353404,-0.22733299288051895,-4.033455498064786,3.8384232078443183,0.0072075451451770745,-0.0728778197201782,-0.5378122784557526,true_backward_retreat
H,604,41,47,-0.1774050367810978,-0.125619029687642,-3.54055160339912,1.294297410274993,0.003203850481703574,-0.13312239629566078,-0.4949385262456166,true_backward_retreat
H,605,40,47,-0.19041335544688448,-0.10162266646759316,-2.6081336960000163,-0.07510273205799312,0.010987594687335123,-0.21321279057740755,-0.1828644588868484,mixed_retreat_and_reorganization
H,606,44,48,-0.10384933602984425,-0.06436963984180621,-2.4643028033454435,0.6641785900048323,0.0005341714894967486,-0.10800392563219927,-0.4250445235275734,true_backward_retreat
H,607,40,47,-0.12320503576588981,-0.11557237224296618,-2.417814570589515,2.0878357500342126,0.005705637244730832,-0.03579312206532398,-0.34582065317613536,true_backward_retreat
H,608,42,45,-0.028803193035894903,-0.02879423626279337,-0.6812043986016167,0.3521507452417332,0.0021230687880433585,-0.02864840237796279,-0.22682003189351352,true_backward_retreat
H,609,43,48,-0.16664467256232363,-0.13410194583189228,-2.6298401389487216,1.3085647753908098,0.007010395630528521,-0.11030786484642852,-0.34890152199326213,true_backward_retreat
H,610,40,48,-0.25896908347428105,-0.13870391016646344,-3.942182223129028,0.955800891490858,0.00493885697739227,-0.16913188936085252,-0.449113294948643,true_backward_retreat
H,611,44,45,-0.005604147879892218,-0.0048878405306274075,-0.12203401619715493,0.08360552783127773,0.0004135570571944802,-0.0026823716738927084,-0.11116610257856915,true_backward_retreat
H,612,39,44,-0.08332256857317397,-0.010878009100821151,0.5458086793348373,1.994977442420213,0.0027888929958664876,0.1638069322400582,-0.23834998956924935,mixed_retreat_and_reorganization
H,613,43,45,-0.03376826589414206,-0.03556222505963952,-0.8392287097646829,0.3732072210851882,0.0014363047702496967,-0.03725031927981268,-0.2950979034847709,true_backward_retreat
H,615,44,46,-0.0247728846772739,0.0019263265156459486,-0.7792061644044068,-0.4588728736062704,0.0019935662736452198,-0.05955893358383041,-0.2550634731279098,mixed_retreat_and_reorganization
H,616,40,45,-0.0870048361052626,-0.06814911908059618,-1.1833378883815797,1.0926978826599,0.003403619730650731,-0.012909480417506836,-0.2825042844047568,true_backward_retreat
H,618,44,46,-0.02249444957878477,-0.00969947252467862,-0.8056569167690117,-0.23371893078983597,0.003183654969475036,-0.06047409352350272,-0.16257421518752396,mixed_retreat_and_reorganization
H,619,44,47,-0.019207258324187237,-0.01659988241363075,-0.8342471618113052,-0.20377648319642816,0.003133844694766963,-0.07497941674181935,-0.16145961657811722,mixed_retreat_and_reorganization
H,620,45,46,-0.010587498538037476,-0.00870338324440234,-0.08369654287223938,0.23308837384925063,0.001750591763599596,0.01194059338053774,-0.20739747446477205,true_backward_retreat
H,621,44,46,-0.01996082740497368,-0.025382709778029366,-1.0821946351028355,-0.3734713807002219,0.004229903440662874,-0.10943007197441149,-0.11038372548001868,mixed_retreat_and_reorganization
H,622,44,48,-0.05131910952306373,-0.01624014851772615,-1.3235061300655886,-0.15099598422738403,0.0029424210859646527,-0.09378853946785745,-0.2658277588507416,mixed_retreat_and_reorganization
H,624,40,47,-0.16037597848637786,-0.13564903512625748,-2.3242595507366266,1.9297309566754057,0.00570251519099485,-0.04067193981402009,-0.2330401917789453,true_backward_retreat
H,626,42,45,-0.01707610502023227,-0.010679143246296485,-0.36966313319501864,0.0977677239073591,0.0015140872136766292,-0.015200463795360164,-0.18552890045487547,true_backward_retreat
H,627,40,42,-0.06770878467694219,-0.050474712980775605,-0.5913300019771492,1.219153169365958,0.0007867952224529517,0.041559100878872546,-0.5084948665444955,true_backward_retreat
H,628,42,44,-0.017507621742100576,-0.015639115627374967,-0.36930849866137905,0.3985752836452576,0.0010657110674567871,0.0001037858990129703,-0.27048388116558353,true_backward_retreat
H,630,44,47,-0.031473920933253074,0.011840390357287456,-1.2046249059491654,-0.9987943271039059,0.0013750603376984083,-0.13836303470329642,-0.18206954085392676,mixed_retreat_and_reorganization
H,631,44,46,-0.023038937915999758,0.0002489007664858711,-0.7020021361006386,-0.4148789594653559,0.002180697461099279,-0.05562792402919059,-0.24822156878838234,mixed_retreat_and_reorganization
H,632,40,47,-0.1072315907889641,-0.08973189986195762,-1.8142009676049726,1.2211250362021433,0.0041635323057735985,-0.047478887413386656,-0.22243837286655396,true_backward_retreat
H,633,40,42,-0.07345400776151251,-0.06131601465637282,-0.9859082112369331,1.4990886668255499,0.0014597238246104594,0.04142989952868362,-0.6141670357292722,true_backward_retreat
H,634,44,47,-0.06080813057905976,-0.0019109742552104736,-1.5151608230204108,-0.7767027564340889,0.0014111750332953532,-0.12122604797654868,-0.3157962735687821,mixed_retreat_and_reorganization
H,635,39,45,-0.12523769416084923,-0.07552666101337147,-0.4996119956513372,2.181496979316492,0.0010618122874729297,0.1031623537116848,-0.30925769310587303,true_backward_retreat
H,636,44,47,-0.0354158218347882,-0.002394852262890823,-1.177669877095905,-0.35972787825584884,0.0012190076388887139,-0.06177129481727195,-0.3172515525404221,mixed_retreat_and_reorganization
H,637,43,47,-0.09849368492543015,-0.08755621935755581,-1.832780711975042,0.9861120142411774,0.0032619750148659143,-0.07744730083946941,-0.3120871626976718,true_backward_retreat
H,638,40,44,-0.12101478497846824,-0.06982747764872549,-1.3176975349039335,0.9261760354669955,0.0027961782513408195,-0.024116008051356663,-0.35297535694321613,true_backward_retreat
H,639,44,46,-0.03323042167208434,0.005905188884206214,-0.7749783319840997,-0.5663123550750031,0.001354496149075457,-0.06399867690843836,-0.2791277584626878,mixed_retreat_and_reorganization
H,640,44,46,-0.03572022495646032,-0.03291736672826373,-0.3468767702393247,0.4641798431309452,0.002407553297192888,0.01645591909691063,-0.20980561383714047,true_backward_retreat
H,641,44,48,-0.11648409468235815,-0.09392675604998157,-2.713757342970748,0.9742315334792249,0.004894319321576357,-0.12248219432013199,-0.39685798528051575,true_backward_retreat
H,642,41,47,-0.33938403908195985,-0.23299688042863348,-5.07795730840969,2.8244637243540938,0.005887974043718658,-0.13537380473309404,-0.5320048505919801,true_backward_retreat
H,644,41,45,-0.011981159784104745,-0.009906144179814336,0.1296219207276721,0.6194662835878173,0.0012382410368948493,0.05151436250748265,-0.10162599796998309,mixed_retreat_and_reorganization
H,645,42,45,-0.04387813244723737,-0.03318345482310042,-0.6945756496673088,0.6171549548958151,0.00247067330303119,-0.004823734338997854,-0.2853366876465103,true_backward_retreat
H,646,43,46,-0.05504769760852862,-0.046108350923181884,-1.4404439086283496,0.24640005150741295,0.003418688999965336,-0.08942924475015385,-0.2246033778299136,true_backward_retreat
H,647,39,47,-0.1963821323363869,-0.160599274163368,-2.640028864935366,2.0954955714558334,0.006964223018978921,-0.04775299019049334,-0.28659307877439516,true_backward_retreat
H,648,41,46,-0.052600194947755696,-0.02838483744957576,-1.2373389028405182,-0.10898474552031079,0.0032958116102943524,-0.08774109399250188,-0.2531220687346977,mixed_retreat_and_reorganization
H,649,44,46,-0.02196040327885951,-0.02433572807907347,-0.7758067770045223,0.2901670725964838,0.0006632657942521325,-0.05487426377728169,-0.23058251954355563,true_backward_retreat
H,651,41,48,-0.24607605412913086,-0.2141124416752062,-5.215224965964225,3.1352856428454903,0.004792462263556341,-0.1484683829001304,-0.5162245800398132,true_backward_retreat
H,652,43,48,-0.07424136561910355,-0.018886398558487727,-2.153253036739015,-0.7960780834878651,0.003996616749591397,-0.17440497330656432,-0.2772822140698877,mixed_retreat_and_reorganization
H,654,39,45,-0.10106007195175648,-0.060992541935998235,-1.7684515669743055,0.1705771251560888,0.004927853519510639,-0.1103992408028322,-0.24364852290344752,true_backward_retreat
H,655,40,42,-0.035642431118460494,-0.028621974230084113,-0.47374980196033967,0.7972564989137627,0.0008657200683107602,0.02150514840059703,-0.30744685344616923,true_backward_retreat
H,656,41,45,-0.12270122926032445,-0.1049752950333212,-2.118388906259992,1.681825358501424,0.000117685570001691,-0.03970699239598546,-0.5422781511703503,true_backward_retreat
H,658,43,48,-0.13456926615147347,-0.007331764156573883,-3.4165860544411633,-2.5447081591980796,0.006895800330164348,-0.3479227197886574,-0.2639960447447979,mixed_retreat_and_reorganization
H,659,40,46,-0.21646848785209,-0.16525186033823536,-2.9313317404520687,2.7455167529967124,0.006199913712432115,-0.04794481289199795,-0.4216943163236853,true_backward_retreat
H,660,43,48,-0.10404117448080841,-0.06395291204678266,-1.8976323367408074,1.0430844984631493,0.0005243047702684356,-0.023671226593537986,-0.43602714709031665,true_backward_retreat
H,661,40,44,-0.09243981768537013,-0.05813997761771483,-0.5739617618438313,1.8686810342539957,0.0029414096369589915,0.07149310911359757,-0.3738118336018673,true_backward_retreat
H,662,45,46,-0.0007225989449065606,0.005024473591953238,-0.13655843512816546,-0.2425246172383151,0.0009174037639732013,-0.016508871418527138,-0.026162965443780464,mixed_retreat_and_reorganization
H,663,43,45,-0.008871731198742072,-0.0069771643158449415,-0.09548823597739986,0.17329589699067327,0.0016206305283057443,0.005878219671135443,-0.11929259400373021,true_backward_retreat
H,664,40,45,-0.13313845950017966,-0.10588742621801006,-1.9140148259337009,1.431344996715601,0.0022615123697098394,-0.040958301159213034,-0.3909257384027929,true_backward_retreat
H,665,40,48,-0.3150283606857887,-0.22770236415828815,-4.208159590220824,3.0245007078754593,0.01155851096567373,-0.11185370778549547,-0.3947717757302234,true_backward_retreat
H,667,42,47,-0.08340742420555852,-0.07479288769696507,-2.157077277953869,0.7690113806606647,0.005863576129474413,-0.1386615003372965,-0.33888855601239987,true_backward_retreat
H,668,42,47,-0.15632335310706152,-0.1344897602826023,-3.671145084994455,2.428987323673889,0.0065054716847404714,-0.08937484713481605,-0.4160042948374179,true_backward_retreat
H,669,45,48,-0.024833825763379225,-0.0220795092684406,-0.5627605070859474,0.2297969033253917,0.0025615062338165684,-0.03585786218275691,-0.10338427445127978,true_backward_retreat
H,670,44,47,-0.040188203922024046,-0.007889867218864088,-1.2146537303158098,-0.3838245505124718,0.0011610680204994228,-0.07282054122891476,-0.2724981510241518,mixed_retreat_and_reorganization
H,671,39,41,-0.05236308799398259,-0.03648797072490617,-0.4896694149229299,1.0616472639081742,0.0016822219231760194,0.05965363863305462,-0.44656991543648594,true_backward_retreat
H,673,40,47,-0.14519109711710987,-0.11321523260136201,-2.523468264480478,1.4249312456186196,0.0055896941262483235,-0.07986488724245183,-0.33738298694817825,true_backward_retreat
H,674,42,45,-0.10545700838894001,-0.07726125489265817,-1.833566192737841,1.3629287715684857,0.002056487385050043,-0.03145397042814302,-0.6125517352617729,true_backward_retreat
H,676,40,47,-0.11326771158265203,-0.09883361990532691,-2.0832967139703005,2.127562478715914,0.004203869063490018,-0.007642347820436768,-0.30934411204057144,true_backward_retreat
H,677,44,45,-0.0028197386365537147,0.000534057209232941,-0.2900090780133553,-0.25141731697176084,-7.201141736523642e-05,-0.04108566213898554,-0.05111453967792659,mixed_retreat_and_reorganization
H,679,44,48,-0.11358593633958558,-0.020768829093566032,-2.529251620138325,-0.687512833734429,0.003007723570924159,-0.16487103743000572,-0.41248346500142297,mixed_retreat_and_reorganization
H,682,43,45,-0.04140237215554782,-0.03578961635653183,-0.7638479825130746,0.3145662190979177,0.0013730283171589086,-0.03686934261447933,-0.44036544375503184,true_backward_retreat
H,683,42,47,-0.08533071478327886,-0.07774872290510593,-1.9870979873397268,1.3802965104913607,0.0018000782443093888,-0.04459557999863559,-0.32481701529285906,true_backward_retreat
H,684,45,48,-0.0591386526112847,-0.042504605115419425,-1.7917307633922608,0.10166628529319688,0.0026350676210579183,-0.10669274663285533,-0.37332078015832515,true_backward_retreat
H,688,42,45,-0.06166546437660381,-0.04060556115093361,-1.0234641194441014,0.5829099631772019,0.0008233322223090145,-0.0186975181700324,-0.36392320408854895,true_backward_retreat
H,689,40,47,-0.18059234429332788,-0.1329210437780915,-3.047058269186236,1.2898722886842906,0.007561252788152117,-0.13328884817553788,-0.34959189874927576,true_backward_retreat
H,690,43,45,-0.003085568497760982,-0.003324016825917986,-0.19337055468886355,-0.052824084349630596,0.0011126285132568858,-0.017370206619433448,-0.040450942728565656,mixed_retreat_and_reorganization
H,691,42,48,-0.13403388531978477,-0.06616491628539167,-2.998011141628915,0.3132445042065477,-0.0003775515368017457,-0.15122567999098052,-0.4808854503124114,true_backward_retreat
H,692,41,45,-0.07191871068744593,-0.051916146092199134,-0.8490946239093029,1.3119661350098557,0.002558216071068986,0.01908212348248567,-0.3543170230721311,true_backward_retreat
H,693,41,47,-0.13584583126104233,-0.09715129782374493,-3.0495381918438653,1.3185922819627294,0.0041577781745103515,-0.0870502527864972,-0.43330137837767446,true_backward_retreat
H,694,45,47,-0.01969662160364105,-0.016174719372262003,-0.6636190681734799,0.12830827780720355,0.0013323731296401853,-0.04235468956509339,-0.34985872170468524,true_backward_retreat
H,695,43,45,-0.012736093535502202,-0.013013924212717354,-0.3350096322232279,0.12654361429788175,0.0024223404487641043,-0.01973751366845375,-0.13074734542281047,true_backward_retreat
H,696,44,46,-0.02676631791039019,-0.013128143444386953,-0.9118501491186208,-0.36760982097532047,0.0033241360768093697,-0.09355529185104922,-0.16065180062665324,mixed_retreat_and_reorganization
H,697,45,47,-0.0012489642668682688,-0.003732856324059064,-0.1656087502912822,-0.08273957966493484,0.0015461179876838926,-0.029369653594970513,-0.0032510087867356346,mixed_retreat_and_reorganization
H,698,42,46,-0.08637845424797003,-0.0781765455082652,-2.3138698327663754,1.3645683656702907,0.001000572149694734,-0.06450725074257821,-0.5247594380049532,true_backward_retreat
H,699,40,48,-0.2626759545923334,-0.052130014247315115,-3.9557711382414897,-0.8945813453222842,0.004802737264377854,-0.26189169420532765,-0.2977803526437658,mixed_retreat_and_reorganization
H,700,40,46,-0.10038176602452686,-0.0808685976832425,-1.543216155874708,1.4262849396159858,0.0018057288470864075,-0.0030246137679895146,-0.3385958334399235,true_backward_retreat
H,701,40,42,-0.010706560338103799,-0.008028615686717089,0.19567602362102043,0.46858491113515655,0.001382747904050241,0.04005313168745156,-0.10093948984471382,mixed_retreat_and_reorganization
H,702,45,48,-0.11538600075681776,-0.10333667882859321,-2.4060269699953345,1.6307090209976494,0.002423874924611713,-0.07878338245637752,-0.5214731961412468,true_backward_retreat
H,703,43,47,-0.06723727511568922,0.021269438276546926,-1.489957108593952,-1.109321696163026,0.002914616710633755,-0.17493813262701732,-0.20992440075849736,mixed_retreat_and_reorganization
H,705,43,47,-0.08733431602433372,-0.053106563422881115,-2.330769209557829,0.6730793928366534,0.00229770631824755,-0.0770405803531552,-0.5391757065137434,true_backward_retreat
H,707,40,47,-0.1818949053921498,-0.06854859559726834,-2.6754879165018206,0.21395865287203986,0.0035962231959872915,-0.11080871028611239,-0.4098330991587843,true_backward_retreat
H,708,44,47,-0.028202734050614853,-0.034025637723085644,-1.1785712029339663,-0.25166232381375586,0.005025898190629485,-0.11947956335545135,-0.13663259038435005,mixed_retreat_and_reorganization
H,709,44,47,-0.10380074761483749,-0.07753158805106852,-2.2542668899972504,0.580375874953794,0.0036931750806419306,-0.13306200377283225,-0.3837185863599106,true_backward_retreat
H,711,40,47,-0.07397018294810931,-0.06891734856335818,-1.7794841116632991,1.3246419702163372,0.0020029063533988367,-0.035191645629396806,-0.24863891722169787,true_backward_retreat
H,712,44,45,-0.004908503920863061,-0.0035378066725846313,-0.2752541263499122,-0.10996173173813517,0.000968353902738972,-0.022432180129410922,-0.1387204524112353,mixed_retreat_and_reorganization
H,713,42,48,-0.1515532444031853,-0.05586162335121281,-3.2997958532306972,-1.1517376176993093,0.006229671699400474,-0.29114410244830696,-0.315260304817466,mixed_retreat_and_reorganization
H,714,42,47,-0.1810272698721268,-0.13975961855633673,-3.4293571635743287,1.3497150768581436,0.0030277058332431883,-0.17228275212284683,-0.4654903106608398,true_backward_retreat
H,715,43,45,-0.01102073682461513,-0.006478272678642205,-0.2743366192572143,-0.005169996884089478,0.0014648730061302961,-0.01714225431683769,-0.1186869632298263,mixed_retreat_and_reorganization
H,716,40,48,-0.15507869717672856,-0.13717378350961246,-2.7635312024467664,2.1944178243105377,0.002683829816704675,-0.050317827119605446,-0.2900800329726354,true_backward_retreat
H,717,43,49,-0.1509236157336361,-0.008815706532809164,-3.204593123279812,-1.1942401259094746,0.003957457522853258,-0.23677815061969665,-0.38108411506855305,mixed_retreat_and_reorganization
H,718,42,48,-0.1263227692681227,-0.09393834652032229,-2.1732597098324664,1.0904460927354815,-2.8640916560185303e-05,-0.08474822652543529,-0.4021252324659432,true_backward_retreat
H,719,44,46,-0.0062416095538589955,-0.007203421166681989,-0.5611831062416819,-0.32940581959928394,0.003505031028086636,-0.05835024656933713,-0.05400679073532627,mixed_retreat_and_reorganization
H,720,43,46,-0.024476681635026698,0.012879658959928375,-0.8277666888702999,-0.7615923306745822,0.00015690664684742117,-0.08479871661911331,-0.24746021099821305,mixed_retreat_and_reorganization
H,721,40,48,-0.36852349113855554,-0.2128023019235072,-2.9476917118284165,3.63495323977768,0.00738279606341008,-0.017823511364384148,-0.4018938321678869,true_backward_retreat
H,722,45,46,-7.72949322482841e-05,0.0018166537761368229,-0.09841719249296332,-0.13326657375235662,0.0006493904269424533,-0.02375088318964215,-0.0020709703317157557,mixed_retreat_and_reorganization
H,724,44,47,-0.02850816304655479,-0.020429734169647884,-0.9771275785495526,-0.1379714329320354,-0.0005376320838287318,-0.08156160748416108,-0.2311830041423857,true_backward_retreat
H,725,43,46,-0.05285983860018889,-0.036718235483107486,-1.1196429536486328,0.21016394164052343,0.0014205436021169637,-0.05446504544466413,-0.3313145113913443,true_backward_retreat
H,727,44,48,-0.09323519526937896,-0.0671762352797608,-2.49669572545542,-0.3068828402656436,0.0035359949127670154,-0.21037535606351945,-0.26350092300241845,mixed_retreat_and_reorganization
H,728,44,46,-0.050366520326260544,-0.028437520966126506,-1.0454443889553637,0.022098299118376907,0.004146529820625466,-0.06591166886737049,-0.30548890979685844,true_backward_retreat
